twitter_tweet_id,twitter_user_id,twitter_mention_screen_name,twitter_mention_name,twitter_mention_id
846308935741116416,634463033,BorutPahor,"Borut Pahor",634463033
846297045514272768,634463033,prezydentpl,KancelariaPrezydenta,43932737
846292789646254081,634463033,prezydentpl,KancelariaPrezydenta,43932737
846292789646254081,634463033,AndrzejDuda,"Andrzej Duda",202086424
846292789646254081,634463033,BorutPahor,"Borut Pahor",634463033
846280010952577025,634463033,prezydentpl,KancelariaPrezydenta,43932737
846252701818245120,634463033,STA_novice,"STA novice",267675462
846023230427201537,634463033,prezydentpl,KancelariaPrezydenta,43932737
846007276917919744,634463033,prezydentpl,KancelariaPrezydenta,43932737
845966489639407616,634463033,prezydentpl,KancelariaPrezydenta,43932737
845943800207986692,634463033,vecernji_list,"Večernji list",21643040
845885875796004865,634463033,STA_novice,"STA novice",267675462
845628113451147264,634463033,vecernji_list,"Večernji list",21643040
845597335602319361,634463033,SloskiSZS,SLOSKI,566248163
845597335602319361,634463033,OCPlanica,Planica,1022591964
845580482834255872,634463033,OCPlanica,Planica,1022591964
845559151329775616,634463033,OCPlanica,Planica,1022591964
845531769801752577,634463033,OCPlanica,Planica,1022591964
845531769801752577,634463033,SloskiSZS,SLOSKI,566248163
865239751384854528,1655801280,STA_novice,"STA novice",267675462
865181954920128512,1655801280,vladaRS,"Vlada R. Slovenije",46612022
865181954920128512,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
865181916324130816,1655801280,vladaRS,"Vlada R. Slovenije",46612022
865181916324130816,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
865181902784921601,1655801280,vladaRS,"Vlada R. Slovenije",46612022
865181902784921601,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
865167290819629056,1655801280,24ur_com,24ur.com,41571381
865167290819629056,1655801280,vladaRS,"Vlada R. Slovenije",46612022
865149545663123456,1655801280,STA_novice,"STA novice",267675462
865139439433023488,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864854829801385984,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
864854829801385984,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864854761442615296,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
864854761442615296,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864854751506247682,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
864854751506247682,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864854743511949315,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
864854743511949315,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864854727095406593,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
864854727095406593,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864853320170692609,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864835602776195072,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864834993507454976,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864833614818705408,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864832501897994241,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864831562231271425,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864831562231271425,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
864831562231271425,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
864831547475726336,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864831547475726336,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
864831547475726336,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
864831471554527232,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864831471554527232,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
864831471554527232,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
864831437803073543,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864831437803073543,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
864831437803073543,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
864817622113714177,1655801280,govSlovenia,"Slovenian Government",2193752173
864524293111197696,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864523551327608834,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864522475660599298,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864396326565556224,1655801280,srdjan_c,"Srdjan Cvjetović",43181794
864396326565556224,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
864395512778285056,1655801280,microsoft_si,"Microsoft Slovenija",222400025
864395512778285056,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864394486830465024,1655801280,microsoft_si,"Microsoft Slovenija",222400025
864394486830465024,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864394302218174464,1655801280,microsoft_si,"Microsoft Slovenija",222400025
864394302218174464,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864393816777920512,1655801280,microsoft_si,"Microsoft Slovenija",222400025
864393816777920512,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864393165171830785,1655801280,microsoft_si,"Microsoft Slovenija",222400025
864152313614782464,1655801280,vladaRS,"Vlada R. Slovenije",46612022
864152313614782464,1655801280,AnjaKopacMrak,"Dr. Anja Kopač Mrak",1288285364
863704111480545280,1655801280,govSlovenia,"Slovenian Government",2193752173
863704111480545280,1655801280,podimconference,"Podim Conference",507069993
863703989925404672,1655801280,govSlovenia,"Slovenian Government",2193752173
863703989925404672,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
863687706332848128,1655801280,STA_novice,"STA novice",267675462
863686701734137857,1655801280,STA_novice,"STA novice",267675462
863449161164886017,1655801280,govSlovenia,"Slovenian Government",2193752173
863449161164886017,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
863437691874095105,1655801280,STA_novice,"STA novice",267675462
863437251749040130,1655801280,STA_novice,"STA novice",267675462
863368894643359745,1655801280,vladaRS,"Vlada R. Slovenije",46612022
863339173255815169,1655801280,vladaRS,"Vlada R. Slovenije",46612022
863308149645864961,1655801280,RTV_Slovenija,"RTV Slovenija",303807755
863033312801157120,1655801280,CircularChange,"Circular Change",758594397327986688
863031779862732800,1655801280,CircularChange,"Circular Change",758594397327986688
863029926282366976,1655801280,LukaKlemen,"Luka Klemen",417730183
863029926282366976,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
863029926282366976,1655801280,CircularChange,"Circular Change",758594397327986688
863029871446036480,1655801280,CKraaijenhagen,Christiaan,177584185
863029871446036480,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
863029871446036480,1655801280,Davos,"World Economic Forum",102700680
863028848472010752,1655801280,vladaRS,"Vlada R. Slovenije",46612022
863028848472010752,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
863028848472010752,1655801280,CircularChange,"Circular Change",758594397327986688
863028848472010752,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
863028661225750528,1655801280,CircularChange,"Circular Change",758594397327986688
863028661225750528,1655801280,vladaRS,"Vlada R. Slovenije",46612022
863028306953764864,1655801280,vladaRS,"Vlada R. Slovenije",46612022
863028306953764864,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
863028306953764864,1655801280,CircularChange,"Circular Change",758594397327986688
863028306953764864,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
863028285135085568,1655801280,vladaRS,"Vlada R. Slovenije",46612022
863028285135085568,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
863028285135085568,1655801280,CircularChange,"Circular Change",758594397327986688
863028285135085568,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
863027756153655297,1655801280,CircularChange,"Circular Change",758594397327986688
863027756153655297,1655801280,vladaRS,"Vlada R. Slovenije",46612022
863027756153655297,1655801280,CircularChange,"Circular Change",758594397327986688
863027249901174785,1655801280,CircularChange,"Circular Change",758594397327986688
863024370758938626,1655801280,vladaRS,"Vlada R. Slovenije",46612022
862967403856187392,1655801280,STA_novice,"STA novice",267675462
862967403856187392,1655801280,24ur_com,24ur.com,41571381
862967403856187392,1655801280,TVOdmevi,Odmevi,361821680
862967403856187392,1655801280,rtvslo,"MMC RTV Slovenija",15472634
862967403856187392,1655801280,Zurnal_24,Žurnal24,42382849
862967403856187392,1655801280,vecer,Večer,2635091
862967403856187392,1655801280,Delo,"Časnik Delo",218560775
862967403856187392,1655801280,finance_si,Finance.si,19067641
862967403856187392,1655801280,SiolNEWS,"SiolNET Novice",171001540
862967403856187392,1655801280,Dnevnik_si,Dnevnik,36331941
862967403856187392,1655801280,PrimorskeNovice,"Primorske novice",2330462970
862951826563497984,1655801280,STA_novice,"STA novice",267675462
862951826563497984,1655801280,24ur_com,24ur.com,41571381
862951826563497984,1655801280,TVOdmevi,Odmevi,361821680
862951826563497984,1655801280,rtvslo,"MMC RTV Slovenija",15472634
862951826563497984,1655801280,Zurnal_24,Žurnal24,42382849
862951826563497984,1655801280,vecer,Večer,2635091
862951826563497984,1655801280,Delo,"Časnik Delo",218560775
862951826563497984,1655801280,finance_si,Finance.si,19067641
862951826563497984,1655801280,SiolNEWS,"SiolNET Novice",171001540
862951826563497984,1655801280,Dnevnik_si,Dnevnik,36331941
862951826563497984,1655801280,PrimorskeNovice,"Primorske novice",2330462970
862938948007538693,1655801280,STA_novice,"STA novice",267675462
862729813257277440,1655801280,podimconference,"Podim Conference",507069993
862729813257277440,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
862718646451408897,1655801280,StartupSlovenia,"Start:up Slovenia",429011685
862718646451408897,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
862689470948290560,1655801280,podimconference,"Podim Conference",507069993
862689470948290560,1655801280,govSlovenia,"Slovenian Government",2193752173
862687012301811712,1655801280,podimconference,"Podim Conference",507069993
862687012301811712,1655801280,vladaRS,"Vlada R. Slovenije",46612022
862686632499187712,1655801280,podimconference,"Podim Conference",507069993
862686632499187712,1655801280,govSlovenia,"Slovenian Government",2193752173
862644758799405056,1655801280,vladaRS,"Vlada R. Slovenije",46612022
862644758799405056,1655801280,EU_Commission,"European Commission",157981564
862644648493318147,1655801280,vladaRS,"Vlada R. Slovenije",46612022
862636686605508608,1655801280,STA_novice,"STA novice",267675462
862636686605508608,1655801280,finance_si,Finance.si,19067641
862636686605508608,1655801280,Delo,"Časnik Delo",218560775
862636686605508608,1655801280,Dnevnik_si,Dnevnik,36331941
862636686605508608,1655801280,vecer,Večer,2635091
862636686605508608,1655801280,SiolNEWS,"SiolNET Novice",171001540
862636686605508608,1655801280,np_novice,"Notranjsko Primorske",4691009790
862636686605508608,1655801280,SlovenskeNovice,"Slovenske Novice",163840502
862636686605508608,1655801280,rtvslo,"MMC RTV Slovenija",15472634
862636686605508608,1655801280,TVOdmevi,Odmevi,361821680
862636686605508608,1655801280,24ur_com,24ur.com,41571381
862636215270559744,1655801280,STA_novice,"STA novice",267675462
862593857934041088,1655801280,STA_novice,"STA novice",267675462
862593857934041088,1655801280,EU_Commission,"European Commission",157981564
862593857934041088,1655801280,EIB,"EIB - the EU bank",74720323
862593857934041088,1655801280,TVOdmevi,Odmevi,361821680
862593857934041088,1655801280,rtvslo,"MMC RTV Slovenija",15472634
862593857934041088,1655801280,PlanetTV,"Planet TV",532106438
862593857934041088,1655801280,24ur_com,24ur.com,41571381
862593857934041088,1655801280,Zurnal_24,Žurnal24,42382849
862593857934041088,1655801280,SiolNEWS,"SiolNET Novice",171001540
862593857934041088,1655801280,vecer,Večer,2635091
862593857934041088,1655801280,SlovenskeNovice,"Slovenske Novice",163840502
862592859064631296,1655801280,STA_novice,"STA novice",267675462
862592859064631296,1655801280,EU_Commission,"European Commission",157981564
862592859064631296,1655801280,EIB,"EIB - the EU bank",74720323
862590356197691392,1655801280,STA_novice,"STA novice",267675462
862590356197691392,1655801280,np_novice,"Notranjsko Primorske",4691009790
862590356197691392,1655801280,Dnevnik_si,Dnevnik,36331941
862590356197691392,1655801280,Delo,"Časnik Delo",218560775
862590356197691392,1655801280,SiolNEWS,"SiolNET Novice",171001540
862590356197691392,1655801280,SlovenskeNovice,"Slovenske Novice",163840502
862590356197691392,1655801280,vecer,Večer,2635091
862590356197691392,1655801280,24ur_com,24ur.com,41571381
862590356197691392,1655801280,rtvslo,"MMC RTV Slovenija",15472634
862590356197691392,1655801280,TVOdmevi,Odmevi,361821680
862590046213472286,1655801280,STA_novice,"STA novice",267675462
862589190499958784,1655801280,STA_novice,"STA novice",267675462
862589190499958784,1655801280,mzi_rs,"MZI RS",3620748076
862589190499958784,1655801280,Dnevnik_si,Dnevnik,36331941
862589190499958784,1655801280,SiolNEWS,"SiolNET Novice",171001540
862589190499958784,1655801280,Delo,"Časnik Delo",218560775
862589190499958784,1655801280,vecer,Večer,2635091
862589190499958784,1655801280,rtvslo,"MMC RTV Slovenija",15472634
862589190499958784,1655801280,StudioCity_,"Studio City",258831714
862589190499958784,1655801280,SlovenskeNovice,"Slovenske Novice",163840502
862589190499958784,1655801280,np_novice,"Notranjsko Primorske",4691009790
862588825901690885,1655801280,STA_novice,"STA novice",267675462
862567944949313536,1655801280,vladaRS,"Vlada R. Slovenije",46612022
862567944949313536,1655801280,vladers,"vladimir tinchev",89592376
862567824522440704,1655801280,mzi_rs,"MZI RS",3620748076
862375306048536579,1655801280,StrankaSMC,"Stranka SMC",2584619100
862375306048536579,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
862373650061819905,1655801280,STA_novice,"STA novice",267675462
862348867202842626,1655801280,rtvslo,"MMC RTV Slovenija",15472634
862343650931609601,1655801280,vladaRS,"Vlada R. Slovenije",46612022
862343650931609601,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
862343644594012160,1655801280,vladaRS,"Vlada R. Slovenije",46612022
862343644594012160,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
862343612658573312,1655801280,vladaRS,"Vlada R. Slovenije",46612022
862237768025612288,1655801280,vladaRS,"Vlada R. Slovenije",46612022
862237768025612288,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
862235082169475072,1655801280,STA_novice,"STA novice",267675462
862231153289383936,1655801280,MinZdravje,MinistrstvoZaZdravje,397526613
862230952021446656,1655801280,MinZdravje,MinistrstvoZaZdravje,397526613
862230308627808256,1655801280,vladaRS,"Vlada R. Slovenije",46612022
862230308627808256,1655801280,vladaRS,"Vlada R. Slovenije",46612022
862230096584867840,1655801280,vladaRS,"Vlada R. Slovenije",46612022
862229827335720960,1655801280,vladaRS,"Vlada R. Slovenije",46612022
862213065638645760,1655801280,vladaRS,"Vlada R. Slovenije",46612022
862213065638645760,1655801280,vladaRS,"Vlada R. Slovenije",46612022
862018321188880384,1655801280,STA_novice,"STA novice",267675462
862017233966567424,1655801280,STA_novice,"STA novice",267675462
862016490886901760,1655801280,STA_novice,"STA novice",267675462
862015917592629248,1655801280,STA_novice,"STA novice",267675462
862013199184539648,1655801280,vladaRS,"Vlada R. Slovenije",46612022
862013199184539648,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
862005299305218049,1655801280,vladaRS,"Vlada R. Slovenije",46612022
861997852695961600,1655801280,vladaRS,"Vlada R. Slovenije",46612022
861983886561169408,1655801280,vladaRS,"Vlada R. Slovenije",46612022
861983886561169408,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
861983886561169408,1655801280,vladaRS,"Vlada R. Slovenije",46612022
861983854621597696,1655801280,vladaRS,"Vlada R. Slovenije",46612022
861983854621597696,1655801280,vladaRS,"Vlada R. Slovenije",46612022
861953533238796289,1655801280,vladaRS,"Vlada R. Slovenije",46612022
861953533238796289,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
861953500619702272,1655801280,URS_ZR,URSZR,829695060006621184
861953500619702272,1655801280,vladaRS,"Vlada R. Slovenije",46612022
861953500619702272,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
861953452926283777,1655801280,URS_ZR,URSZR,829695060006621184
861953452926283777,1655801280,vladaRS,"Vlada R. Slovenije",46612022
861953452926283777,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
861932877038178306,1655801280,STA_novice,"STA novice",267675462
861932469167280128,1655801280,vladaRS,"Vlada R. Slovenije",46612022
861821335428878336,1655801280,STA_novice,"STA novice",267675462
861820152727441408,1655801280,vladaRS,"Vlada R. Slovenije",46612022
861820152727441408,1655801280,CircularChange,"Circular Change",758594397327986688
861590717184999424,1655801280,rtvslo,"MMC RTV Slovenija",15472634
861582872016297984,1655801280,STA_novice,"STA novice",267675462
861577559947051008,1655801280,StrankaSMC,"Stranka SMC",2584619100
861577559947051008,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
861577559947051008,1655801280,JureLeben,"jure leben",2580173321
861577559947051008,1655801280,IgorZorcic,"Igor Zorčič",2732257325
861552124513202177,1655801280,vladaRS,"Vlada R. Slovenije",46612022
861552124513202177,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
861286810516901888,1655801280,EmmanuelMacron,"Emmanuel Macron",1976143068
861126296667074560,1655801280,rtvslo,"MMC RTV Slovenija",15472634
861126010888237056,1655801280,vladaRS,"Vlada R. Slovenije",46612022
860891551370760192,1655801280,govSlovenia,"Slovenian Government",2193752173
860792136811335681,1655801280,StrankaSMC,"Stranka SMC",2584619100
860766642988621824,1655801280,StrankaSMC,"Stranka SMC",2584619100
860601715346853889,1655801280,govSlovenia,"Slovenian Government",2193752173
860601540289212419,1655801280,SLOtoEU,"Slovenia to the EU",1217706133
860601540289212419,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
860601540289212419,1655801280,CharlesMichel,"Charles Michel",98639150
860533106704625668,1655801280,CharlesMichel,"Charles Michel",98639150
860522496331853825,1655801280,vladaRS,"Vlada R. Slovenije",46612022
860514707911868417,1655801280,STA_novice,"STA novice",267675462
860498242596950020,1655801280,STA_novice,"STA novice",267675462
860459772604297216,1655801280,CharlesMichel,"Charles Michel",98639150
860432937459884033,1655801280,CharlesMichel,"Charles Michel",98639150
860431393419128832,1655801280,CharlesMichel,"Charles Michel",98639150
860430740546363393,1655801280,CharlesMichel,"Charles Michel",98639150
860430197874728961,1655801280,CharlesMichel,"Charles Michel",98639150
860417786773950464,1655801280,CharlesMichel,"Charles Michel",98639150
860399239557513216,1655801280,vladaRS,"Vlada R. Slovenije",46612022
860399215708692480,1655801280,vladaRS,"Vlada R. Slovenije",46612022
860399192656809984,1655801280,vladaRS,"Vlada R. Slovenije",46612022
860181121119682565,1655801280,CharlesMichel,"Charles Michel",98639150
860179622784356352,1655801280,CharlesMichel,"Charles Michel",98639150
860131937561829377,1655801280,vladaRS,"Vlada R. Slovenije",46612022
860129941287047168,1655801280,vladaRS,"Vlada R. Slovenije",46612022
860128940135985152,1655801280,vladaRS,"Vlada R. Slovenije",46612022
860128515563429889,1655801280,vladaRS,"Vlada R. Slovenije",46612022
860104478602780676,1655801280,vladaRS,"Vlada R. Slovenije",46612022
860100851377082368,1655801280,vladaRS,"Vlada R. Slovenije",46612022
859840361329459202,1655801280,MiroCerar,"dr. Miro Cerar",1655801280
859848916728127488,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
859848904900259840,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
859848864060362754,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
857236761696772099,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
857233586713395200,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
857000712718487553,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
857000712718487553,812627249446780928,RT_Erdogan,"Recep Tayyip Erdoğan",68034431
857000700622106628,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
857000700622106628,812627249446780928,RT_Erdogan,"Recep Tayyip Erdoğan",68034431
857000664119029760,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
855488433694937088,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
855322425680056320,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
855322417996025856,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
855322409766838272,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
855322400543522817,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
854643717604507648,812627249446780928,DrMaryanQasim,"Dr. Maryan Qasim",927211399
853969156747735042,812627249446780928,RT_Erdogan,"Recep Tayyip Erdoğan",68034431
853969156747735042,812627249446780928,trpresidency,"Turkish Presidency",272621942
853969156747735042,812627249446780928,TC_Mogadishu,"Turkey in Somalia",1688234448
853964131568898048,812627249446780928,SomaliPM,SomaliPM,1144935463
853964120760168448,812627249446780928,SomaliPM,SomaliPM,1144935463
853964056574787585,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
853964047125028865,812627249446780928,SomaliPM,SomaliPM,1144935463
853964037532635136,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
853954875113263104,812627249446780928,SomaliPM,SomaliPM,1144935463
853291486112342017,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
849937551892807680,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
849282132979716096,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
849282132979716096,812627249446780928,GovernmentRF,"Government of Russia",633794939
849282132979716096,812627249446780928,KremlinRussia_E,"President of Russia",205622130
848630746344509440,812627249446780928,abaaraha,"Som. Drought-Mapping",838832977404706816
848630746344509440,812627249446780928,abaaraha,"Som. Drought-Mapping",838832977404706816
848557817988620288,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
848557817988620288,812627249446780928,VeysiKaynak,"Veysi KAYNAK",230166314
848557817988620288,812627249446780928,SomaliPM,SomaliPM,1144935463
848557787852537857,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
848408508055920641,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
847210959332655106,812627249446780928,MofaSomalia,"Foreign Affairs",1252987862
847081263978700801,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
847081252880560128,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
847075067200712704,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
847075058153611265,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
847075048896811009,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
847075038767534080,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
847075030865469441,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
847075022728577026,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
847075008639893505,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
847074984740765696,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
847074977081950208,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
847074948472561665,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
847074939572273152,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
847074926997725185,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
847074915438211072,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
847074640174469120,812627249446780928,M_Farmaajo,"Mohamed Farmaajo",812627249446780928
847074640174469120,812627249446780928,ArabLeague,AL,2543468706
847030439432851456,812627249446780928,ArabLeague,AL,2543468706
847030422890594304,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
846969467456360448,812627249446780928,MinisterMOFA,"Yusuf Garaad",3026492272
846969467456360448,812627249446780928,arableague_gs,"League ofArab States",1203570097
846969467456360448,812627249446780928,farmaajo,jama,187549666
846968949988360192,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
846968949988360192,812627249446780928,M_Farmaajo,"Mohamed Farmaajo",812627249446780928
846968836410761216,812627249446780928,MinisterMOFA,"Yusuf Garaad",3026492272
846968836410761216,812627249446780928,arableague_gs,"League ofArab States",1203570097
846968836410761216,812627249446780928,M_Farmaajo,"Mohamed Farmaajo",812627249446780928
846967351849439232,812627249446780928,MofaSomalia,"Foreign Affairs",1252987862
846966292208930817,812627249446780928,ArabLeague,AL,2543468706
846965200318320642,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845625177945899008,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845625177945899008,812627249446780928,M_Farmaajo,"Mohamed Farmaajo",812627249446780928
845624958697050112,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845624875003842561,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845624722830319618,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845624670628052993,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845624618698391552,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845624599152939009,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845624576772128768,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845624544803115009,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845624510393012225,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845624479426494464,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845624454931722241,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845624442340462592,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845624411503972352,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845624347272327168,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845609805653921792,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845609683364777984,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845609683364777984,812627249446780928,M_Farmaajo,"Mohamed Farmaajo",812627249446780928
845609683364777984,812627249446780928,KagutaMuseveni,"Yoweri K Museveni",126955629
845360571151257601,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845360571151257601,812627249446780928,M_Farmaajo,"Mohamed Farmaajo",812627249446780928
845360571151257601,812627249446780928,UN,"United Nations",14159148
845360560157966336,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845360560157966336,812627249446780928,M_Farmaajo,"Mohamed Farmaajo",812627249446780928
845317285866823680,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
845317285866823680,812627249446780928,M_Farmaajo,"Mohamed Farmaajo",812627249446780928
844594088947175424,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
844594088947175424,812627249446780928,M_Farmaajo,"Mohamed Farmaajo",812627249446780928
844594088947175424,812627249446780928,AMB_A_Mohammed,"AMB:Amina Mohamed",1379223859
844594088947175424,812627249446780928,HonAdenDuale,"Hon. Aden Duale",561133976
844579436154572802,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
844579436154572802,812627249446780928,M_Farmaajo,"Mohamed Farmaajo",812627249446780928
844166155870920704,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
844166155870920704,812627249446780928,M_Farmaajo,"Mohamed Farmaajo",812627249446780928
844151013317758976,812627249446780928,SomaliPM,SomaliPM,1144935463
842352031440416768,812627249446780928,markrutte,"Mark Rutte",16708728
842352031440416768,812627249446780928,VVD,VVD,7599192
842292309924311040,812627249446780928,BorisJohnson,"Boris Johnson",3131144855
842292309924311040,812627249446780928,M_Farmaajo,"Mohamed Farmaajo",812627249446780928
842292145037881344,812627249446780928,M_Farmaajo,"Mohamed Farmaajo",812627249446780928
841958898538037248,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
841958878002741248,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
841958878002741248,812627249446780928,MofaSomalia,"Foreign Affairs",1252987862
841958878002741248,812627249446780928,theresamay,"Theresa Scrivener",22196720
841958878002741248,812627249446780928,BorisJohnson,"Boris Johnson",3131144855
841949613024243713,812627249446780928,TheVillaSomalia,"Villa Somalia",950313240
841949613024243713,812627249446780928,M_Farmaajo,"Mohamed Farmaajo",812627249446780928
841949613024243713,812627249446780928,foreignoffice,"Foreign Office 🇬🇧",14353202
841949613024243713,812627249446780928,BorisJohnson,"Boris Johnson",3131144855
839061732236603393,812627249446780928,MinisterMOFA,"Yusuf Garaad",3026492272
839061732236603393,812627249446780928,UN,"United Nations",14159148
839061732236603393,812627249446780928,antonioguterres,"António Guterres",811229675758505984
